
Start
10600,166.65,2.34
10800,161.71,2.36
11000,166.71,2.39
11200,170.94,2.41
11400,170.52,2.44
11600,170.36,2.46
11800,169.12,2.49
12000,169.92,2.51
12200,166.81,2.53
12400,171.29,2.56
12600,168.00,2.58
12800,167.26,2.61
13000,164.96,2.63
13200,167.09,2.66
13400,168.80,2.68
13600,165.32,2.70
13800,164.84,2.73
14000,167.10,2.75
14200,171.37,2.78
14400,168.86,2.80
14600,172.39,2.83
14800,169.48,2.85
15000,166.87,2.88
15200,168.88,2.90
15400,169.17,2.93
15600,167.43,2.95
15800,164.86,2.97
16000,167.32,3.00
16200,168.90,3.02
16400,169.18,3.04
16600,169.25,3.07
16800,169.89,3.09
17000,169.32,3.12
17200,169.02,3.14
17400,168.84,3.17
17600,170.08,3.19
17800,167.67,3.22
18000,165.80,3.24
18200,164.66,3.27
18400,163.20,3.29
18600,163.17,3.32
18800,161.98,3.34
19000,163.37,3.36
19200,163.63,3.39
19400,163.62,3.41
19600,167.29,3.45
19800,169.39,3.48
End Time: 3.480
Start
0,109.00,0.10
200,174.00,4.33
400,176.00,7.77
600,176.00,11.18
800,180.00,14.63
1000,182.00,18.00
1200,182.00,21.54
1400,182.00,25.07
1600,182.00,28.61
1800,182.00,32.07
2000,182.00,35.98
2200,184.00,39.46
2400,184.00,42.84
2600,186.00,46.21
2800,186.00,49.55
3000,186.00,52.90
3200,186.00,56.49
3400,186.00,60.04
3600,186.00,63.59
3800,186.00,67.11
4000,186.00,70.75
4200,186.00,74.21
4400,186.00,77.54
4600,186.00,80.87
4800,186.00,84.22
5000,186.00,87.70
5200,188.00,91.15
5400,188.00,94.61
5600,188.00,98.14
5800,188.00,101.50
6000,188.00,104.84
6200,188.00,108.26
6400,188.00,111.60
6600,188.00,115.22
6800,190.00,118.58
7000,190.00,121.87
7200,190.00,125.18
7400,190.00,128.49
7600,190.00,131.95
7800,190.00,135.57
8000,190.00,138.99
8200,190.00,142.30
8400,192.00,145.69
8600,192.00,149.26
8800,192.00,152.76
9000,192.00,156.29
9200,192.00,159.69
9400,192.00,162.99
9600,192.00,166.36
9800,192.00,169.68
10000,192.00,172.96
10200,192.00,176.26
10400,192.00,179.77
10600,192.00,183.24
10800,192.00,186.79
11000,192.00,190.24
11200,192.00,193.66
11400,192.00,197.13
11600,192.00,200.45
11800,192.00,203.81
12000,192.00,207.21
12200,192.00,210.76
12400,192.00,214.04
12600,192.00,217.47
12800,192.00,220.93
13000,192.00,224.28
13200,192.00,227.60
13400,192.00,230.88
13600,192.00,234.20
13800,192.00,237.57
14000,192.00,240.97
14200,192.00,244.37
14400,192.00,247.88
14600,192.00,251.46
14800,192.00,254.93
15000,192.00,258.44
15200,192.00,262.05
15400,192.00,265.56
15600,192.00,269.00
15800,192.00,272.58
16000,192.00,276.03
16200,192.00,279.55
16400,192.00,282.93
16600,192.00,286.33
16800,192.00,289.78
17000,192.00,293.24
17200,192.00,296.66
17400,192.00,300.05
17600,192.00,303.52
17800,192.00,306.96
18000,192.00,310.34
18200,192.00,313.83
18400,192.00,317.33
18600,192.00,320.95
18800,192.00,324.47
19000,192.00,327.89
19200,192.00,331.88
19400,192.00,335.48
19600,192.00,339.13
19800,192.00,342.79
End Time: 342.787
