
Start
5400,29.00,0.04
5500,29.00,0.04
5600,29.00,0.04
5700,29.00,0.04
5800,29.00,0.04
5900,29.00,0.04
6000,29.00,0.04
6100,29.00,0.04
6200,29.00,0.04
6300,29.00,0.04
6400,31.00,0.04
6500,31.00,0.04
6600,32.00,0.04
6700,32.00,0.04
6800,32.00,0.04
6900,38.00,0.04
7000,38.00,0.04
7100,38.00,0.04
7200,38.00,0.04
7300,38.00,0.04
7400,38.00,0.04
7500,38.00,0.04
7600,38.00,0.04
7700,38.00,0.04
7800,38.00,0.04
7900,38.00,0.04
8000,38.00,0.04
8100,40.00,0.04
8200,40.00,0.04
8300,40.00,0.04
8400,40.00,0.05
8500,40.00,0.05
8600,40.00,0.05
8700,40.00,0.05
8800,40.00,0.05
8900,41.00,0.05
9000,44.00,0.05
9100,45.00,0.05
9200,48.00,0.06
9300,48.00,0.06
9400,49.00,0.06
9500,49.00,0.06
9600,51.00,0.06
9700,57.00,0.06
9800,57.00,0.06
9900,57.00,0.06
10000,58.00,0.06
10100,58.00,0.06
10200,58.00,0.06
10300,58.00,0.06
10400,58.00,0.06
10500,58.00,0.06
10600,58.00,0.06
10700,58.00,0.06
10800,58.00,0.06
10900,58.00,0.06
11000,62.00,0.06
11100,63.00,0.06
11200,64.00,0.06
11300,64.00,0.06
11400,64.00,0.07
11500,64.00,0.07
11600,64.00,0.07
11700,64.00,0.07
11800,65.00,0.07
11900,65.00,0.07
12000,65.00,0.07
12100,65.00,0.07
12200,70.00,0.07
12300,70.00,0.07
12400,70.00,0.07
12500,70.00,0.07
12600,70.00,0.07
12700,71.00,0.07
12800,71.00,0.07
12900,73.00,0.07
13000,73.00,0.07
13100,73.00,0.07
13200,73.00,0.07
13300,74.00,0.07
13400,74.00,0.07
13500,74.00,0.07
13600,74.00,0.07
13700,75.00,0.07
13800,75.00,0.07
13900,77.00,0.07
14000,78.00,0.07
14100,82.00,0.07
14200,82.00,0.07
14300,82.00,0.07
14400,82.00,0.07
14500,82.00,0.07
14600,82.00,0.07
14700,83.00,0.07
14800,84.00,0.07
14900,84.00,0.08
15000,84.00,0.08
15100,84.00,0.08
15200,84.00,0.08
15300,86.00,0.08
15400,86.00,0.08
15500,86.00,0.08
15600,86.00,0.08
15700,86.00,0.08
15800,86.00,0.08
15900,86.00,0.08
16000,86.00,0.08
16100,86.00,0.08
16200,88.00,0.08
16300,88.00,0.08
16400,88.00,0.08
16500,89.00,0.08
16600,89.00,0.08
16700,89.00,0.08
16800,89.00,0.08
16900,89.00,0.08
17000,91.00,0.08
17100,91.00,0.08
17200,91.00,0.08
17300,91.00,0.08
17400,91.00,0.08
17500,91.00,0.08
17600,91.00,0.08
17700,91.00,0.08
17800,91.00,0.08
17900,93.00,0.08
18000,94.00,0.08
18100,94.00,0.08
18200,95.00,0.09
18300,95.00,0.09
18400,95.00,0.09
18500,97.00,0.09
18600,97.00,0.09
18700,97.00,0.09
18800,101.00,0.09
18900,101.00,0.09
19000,103.00,0.09
19100,103.00,0.09
19200,103.00,0.09
19300,103.00,0.09
